site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_vulnerability_P_2,red_opportunity_U_1,red_opportunity_U_2,red_activity_detected_1,red_activity_detected_2,bluebook_Neutral_prob_1,bluebook_Neutral_prob_2,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_3,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_3,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,probs_Pp_normative_inc_3,probs_Ppc_time,probs_Ppc_1,probs_Ppc_2,probs_Ppc_3,probs_Ppc_normative_1,probs_Ppc_normative_2,probs_Ppc_normative_3,probs_Ppc_normative_inc_1,probs_Ppc_normative_inc_2,probs_Ppc_normative_inc_3,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_2,probs_Ptpc_3,probs_Ptpc_normative_1,probs_Ptpc_normative_2,probs_Ptpc_normative_3,probs_Ptpc_normative_inc_1,probs_Ptpc_normative_inc_2,probs_Ptpc_normative_inc_3,sigint_time,sigint_location_1,sigint_participant_optimal_location_1,sigint_bayesian_optimal_location_1,blue_action_time,blue_action_1,blue_action_2,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_2,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_2,blue_action_normative_bayesian_expected_utility
PSU,205,Human_Single,Final-Exam-1,3,6,94573.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,6084.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.3,0.5,31420.0,0.25,0.25,0.5,0.08000000000000002,0.12,0.8,0.08000000000000002,0.12,0.8,14182.0,0.198,0.792,0.01,0.050000000000000024,0.44999999999999984,0.5000000000000001,0.16666666666666666,0.4999999999999999,0.3333333333333335,6147.0,2,1,2,15413.0,Do_Not_Divert,Divert,-0.2754951973333333,Do_Not_Divert,Divert,-0.2754951973333333,Do_Not_Divert,Divert,-0.5847554746393864
PSU,205,Human_Single,Final-Exam-1,3,7,160781.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,6661.0,0.4,0.2,0.4,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,21326.0,0.4,0.2,0.4,0.16000000000000003,0.08000000000000002,0.76,0.16000000000000003,0.08000000000000002,0.76,26771.0,0.4455,0.5445,0.01,0.16,0.08000000000000002,0.76,0.5289256198347108,0.15702479338842978,0.31404958677685946,12996.0,1,1,1,65305.0,Divert,Do_Not_Divert,-0.9025341994684387,Divert,Do_Not_Divert,-0.9025341994684387,Do_Not_Divert,Do_Not_Divert,-0.5066620662820097
PSU,205,Human_Single,Final-Exam-1,3,8,87643.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,11108.0,0.4,0.1,0.5,0.4,0.1,0.5,0.4,0.1,0.5,8221.0,0.45,0.15,0.4,0.27999999999999997,0.06999999999999999,0.65,0.27999999999999997,0.06999999999999999,0.65,11450.0,0.792,0.198,0.01,0.6999999999999998,0.029166666666666678,0.2708333333333335,0.7105263157894737,0.07894736842105261,0.21052631578947367,21232.0,1,1,1,19641.0,Divert,Do_Not_Divert,-0.2737730089523809,Divert,Do_Not_Divert,-0.2737730089523809,Divert,Do_Not_Divert,-0.3129450858987667
PSU,205,Human_Single,Final-Exam-1,3,9,142992.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,6723.0,0.3,0.1,0.6,0.3,0.1,0.6,0.3,0.1,0.6,41465.0,0.35,0.15,0.5,0.12,0.04000000000000001,0.84,0.12,0.04000000000000001,0.84,30405.0,0.396,0.594,0.01,0.11999999999999997,0.04000000000000001,0.8400000000000001,0.4755838641188959,0.12101910828025479,0.4033970276008493,14711.0,1,1,1,33572.0,Do_Not_Divert,Do_Not_Divert,-1.1100053134736845,Do_Not_Divert,Divert,-1.0166531237894738,Do_Not_Divert,Do_Not_Divert,-0.31587701506109317
PSU,205,Human_Single,Final-Exam-1,3,10,159028.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,7223.0,0.4,0.4,0.2,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,13198.0,0.495,0.495,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.27999999999999997,0.27999999999999997,0.44000000000000006,85817.0,0.495,0.495,0.01,0.27999999999999997,0.2799999999999999,0.44000000000000017,0.36882352941176477,0.6211764705882353,0.01,11981.0,2,1,1,17394.0,Do_Not_Divert,Divert,-1.3848840186666664,Divert,Divert,-1.3333333333333333,Do_Not_Divert,Divert,-1.25258013725
PSU,206,Human_Single,Final-Exam-1,3,1,154892.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,28392.0,0.1,0.07,0.83,0.1,0.1,0.8,0.1,0.1,0.8,23728.0,0.3,0.2,0.5,0.1,0.1,0.8,0.1,0.07,0.83,38454.0,0.25,0.2,0.55,0.09999999999999999,0.1,0.8,0.49006622516556286,0.14569536423841062,0.3642384105960266,18595.0,1,1,1,16739.0,Divert,Do_Not_Divert,-0.8286423075789473,Do_Not_Divert,Do_Not_Divert,-0.17857342589473685,Do_Not_Divert,Do_Not_Divert,-0.08274916000000003
PSU,206,Human_Single,Final-Exam-1,3,2,114677.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,40170.0,0.396,0.594,0.01,0.3,0.3,0.4,0.3,0.3,0.4,20545.0,0.35,0.45,0.2,0.12,0.12,0.76,0.16000000000000003,0.24,0.6,13666.0,0.35,0.4,0.25,0.12,0.11999999999999997,0.76,0.2244897959183673,0.6472303206997084,0.1282798833819243,6053.0,2,2,1,13603.0,Divert,Divert,-1.4534883720930234,Do_Not_Divert,Divert,-1.0361038578139534,Do_Not_Divert,Do_Not_Divert,-0.4332993872142856
PSU,206,Human_Single,Final-Exam-1,3,3,85004.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,30919.0,0.08,0.09,0.83,0.1,0.1,0.8,0.1,0.1,0.8,20295.0,0.15,0.2,0.65,0.06999999999999999,0.06999999999999999,0.86,0.055999999999999994,0.063,0.881,10406.0,0.15,0.17,0.68,0.06999999999999999,0.06999999999999998,0.8600000000000001,0.12014563106796118,0.35922330097087385,0.520631067961165,5601.0,2,2,1,3790.0,Do_Not_Divert,Do_Not_Divert,-0.09528118321395587,Do_Not_Divert,Do_Not_Divert,-0.09528118321395587,Do_Not_Divert,Do_Not_Divert,-0.044073928336448576
PSU,206,Human_Single,Final-Exam-1,3,4,73554.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,21075.0,0.3465,0.6435,0.01,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,7020.0,0.30000000000000004,0.6000000000000001,0.10000000000000002,0.08000000000000002,0.16000000000000003,0.76,0.13999999999999999,0.26,0.6,14086.0,0.297,0.693,0.01,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.10035211267605638,0.8661971830985915,0.033450704225352124,6614.0,2,2,2,6443.0,Do_Not_Divert,Divert,-0.5520104912658228,Do_Not_Divert,Divert,-0.5520104912658228,Do_Not_Divert,Divert,-0.5101203175417299
PSU,206,Human_Single,Final-Exam-1,3,5,82368.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,38688.0,0.25,0.25,0.5,0.2,0.2,0.6,0.2,0.2,0.6,7347.0,0.2,0.2,0.6,0.08000000000000002,0.08000000000000002,0.84,0.1,0.1,0.8,7831.0,0.17,0.17,0.66,0.08,0.08000000000000002,0.84,0.35922330097087385,0.16019417475728157,0.48058252427184456,7364.0,1,1,1,8580.0,Do_Not_Divert,Do_Not_Divert,-0.3853024311111111,Do_Not_Divert,Do_Not_Divert,-0.3853024311111111,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,206,Human_Single,Final-Exam-1,3,6,65255.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,15584.0,0.396,0.594,0.01,0.2,0.3,0.5,0.2,0.3,0.5,16957.0,0.35,0.55,0.1,0.08000000000000002,0.12,0.8,0.16000000000000003,0.24,0.6,10234.0,0.2475,0.7424999999999999,0.01,0.050000000000000024,0.44999999999999984,0.5000000000000001,0.12395153774464122,0.8406337371854613,0.03541472506989751,7878.0,2,2,2,4773.0,Do_Not_Divert,Divert,-0.3681076264615385,Do_Not_Divert,Divert,-0.3681076264615385,Do_Not_Divert,Divert,-0.5847554746393864
PSU,206,Human_Single,Final-Exam-1,3,7,60232.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,10109.0,0.8414999999999999,0.1485,0.01,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,10389.0,0.8,0.1,0.1,0.16000000000000003,0.08000000000000002,0.76,0.34,0.06,0.6,17613.0,0.7,0.1,0.2,0.16,0.08000000000000002,0.76,0.8996960486322189,0.05015197568389058,0.050151975683890515,3573.0,1,1,1,4321.0,Divert,Do_Not_Divert,-0.3363537174193549,Divert,Do_Not_Divert,-0.3363537174193549,Do_Not_Divert,Do_Not_Divert,-0.5066620662820097
PSU,206,Human_Single,Final-Exam-1,3,8,71435.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,28861.0,0.55,0.2,0.25,0.4,0.1,0.5,0.4,0.1,0.5,8097.0,0.65,0.3,0.05,0.27999999999999997,0.06999999999999999,0.65,0.385,0.13999999999999999,0.475,7925.0,0.8414999999999999,0.1485,0.01,0.6999999999999998,0.029166666666666678,0.2708333333333335,0.8890742285237698,0.09507923269391164,0.015846538782318564,5101.0,1,1,1,7239.0,Divert,Do_Not_Divert,-0.19124097046418342,Divert,Do_Not_Divert,-0.19124097046418342,Divert,Do_Not_Divert,-0.3129450858987667
PSU,206,Human_Single,Final-Exam-1,3,9,77611.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,21029.0,0.35,0.15,0.5,0.3,0.1,0.6,0.3,0.1,0.6,8846.0,0.3,0.12,0.58,0.12,0.04000000000000001,0.84,0.13999999999999999,0.06,0.8,24088.0,0.25,0.12,0.63,0.11999999999999997,0.04000000000000001,0.8400000000000001,0.49006622516556286,0.08741721854304636,0.42251655629139073,4851.0,1,1,1,8708.0,Do_Not_Divert,Do_Not_Divert,-0.6496282787628866,Do_Not_Divert,Do_Not_Divert,-0.6496282787628866,Do_Not_Divert,Do_Not_Divert,-0.31587701506109317
PSU,206,Human_Single,Final-Exam-1,3,10,76287.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,12043.0,0.2475,0.7424999999999999,0.01,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,7566.0,0.2277,0.7623,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.175,0.5249999999999999,0.30000000000000004,12901.0,0.297,0.693,0.01,0.27999999999999997,0.2799999999999999,0.44000000000000017,0.11637137989778534,0.8736286201022146,0.01,4306.0,2,2,1,20905.0,Do_Not_Divert,Divert,-0.6252135253670886,Do_Not_Divert,Divert,-0.6252135253670886,Do_Not_Divert,Divert,-1.25258013725
PSU,207,Human_Single,Final-Exam-1,3,1,212861.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,28532.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,69326.0,0.28,0.28,0.44,0.1,0.1,0.8,0.1,0.1,0.8,43555.0,0.28,0.44,0.28,0.06666666666666668,0.39999999999999986,0.5333333333333334,0.1794871794871795,0.5384615384615384,0.28205128205128205,31200.0,2,1,1,15257.0,Do_Not_Divert,Divert,-0.7571038970364965,Do_Not_Divert,Do_Not_Divert,-0.20804815562043802,Do_Not_Divert,Do_Not_Divert,-0.12236193123287674
PSU,207,Human_Single,Final-Exam-1,3,2,126655.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,25007.0,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,23992.0,0.35,0.35,0.3,0.12,0.12,0.76,0.12,0.12,0.76,23353.0,0.38,0.35,0.27,0.11999999999999997,0.12,0.76,0.41791044776119396,0.3134328358208955,0.26865671641791056,16427.0,1,1,1,28033.0,Divert,Do_Not_Divert,-1.3804206811926183,Do_Not_Divert,Do_Not_Divert,-1.0601547476332178,Do_Not_Divert,Do_Not_Divert,-0.4332993872142857
PSU,207,Human_Single,Final-Exam-1,3,3,76643.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,23447.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,11653.0,0.4,0.4,0.2,0.06999999999999999,0.06999999999999999,0.86,0.06999999999999999,0.06999999999999999,0.86,20920.0,0.4,0.4,0.2,0.06999999999999998,0.06999999999999999,0.8600000000000001,0.4705882352941177,0.3529411764705882,0.17647058823529416,5835.0,1,1,1,9687.0,Divert,Do_Not_Divert,-0.842509704,Do_Not_Divert,Do_Not_Divert,-0.19248613599999997,Do_Not_Divert,Do_Not_Divert,-0.04407392833644858
PSU,207,Human_Single,Final-Exam-1,3,4,83772.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,10702.0,0.2,0.4,0.4,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,8221.0,0.3,0.4,0.3,0.08000000000000002,0.16000000000000003,0.76,0.08000000000000002,0.16000000000000003,0.76,29047.0,0.3,0.5,0.2,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.16666666666666666,0.6666666666666666,0.16666666666666674,11653.0,2,2,2,13401.0,Do_Not_Divert,Divert,-0.8550750747058824,Do_Not_Divert,Divert,-0.8550750747058824,Do_Not_Divert,Divert,-0.5101203175417299
PSU,207,Human_Single,Final-Exam-1,3,5,50747.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,6489.0,0.2,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.6,7893.0,0.3,0.3,0.4,0.08000000000000002,0.08000000000000002,0.84,0.08000000000000002,0.08000000000000002,0.84,13322.0,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.08,0.08000000000000002,0.84,0.36363636363636365,0.27272727272727276,0.36363636363636354,5179.0,1,1,1,9282.0,Do_Not_Divert,Do_Not_Divert,-0.6505017651396647,Do_Not_Divert,Do_Not_Divert,-0.6505017651396647,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,207,Human_Single,Final-Exam-1,3,6,83849.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,8580.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.3,0.5,8221.0,0.30000000000000004,0.35000000000000003,0.35000000000000003,0.08000000000000002,0.12,0.8,0.08000000000000002,0.12,0.8,33977.0,0.3,0.48,0.22,0.050000000000000024,0.44999999999999984,0.5000000000000001,0.1764705882352941,0.6176470588235293,0.20588235294117663,7582.0,2,2,2,13556.0,Do_Not_Divert,Do_Not_Divert,-0.7415541300560746,Do_Not_Divert,Do_Not_Divert,-0.7415541300560746,Do_Not_Divert,Divert,-0.5847554746393864
PSU,207,Human_Single,Final-Exam-1,3,7,78140.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,21949.0,0.4,0.2,0.4,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,11840.0,0.4,0.3,0.3,0.16000000000000003,0.08000000000000002,0.76,0.16000000000000003,0.08000000000000002,0.76,12152.0,0.4,0.3,0.3,0.16,0.08000000000000002,0.76,0.4705882352941177,0.2647058823529411,0.2647058823529411,10967.0,1,1,1,15569.0,Do_Not_Divert,Do_Not_Divert,-1.1064769234545453,Divert,Do_Not_Divert,-0.769151980909091,Do_Not_Divert,Do_Not_Divert,-0.5066620662820097
PSU,207,Human_Single,Final-Exam-1,3,8,82180.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,7550.0,0.4,0.1,0.5,0.4,0.1,0.5,0.4,0.1,0.5,24663.0,0.55,0.4,0.05,0.27999999999999997,0.06999999999999999,0.65,0.27999999999999997,0.06999999999999999,0.65,23415.0,0.58,0.4,0.02,0.6999999999999998,0.029166666666666678,0.2708333333333335,0.7857142857142857,0.1904761904761905,0.023809523809523836,4196.0,1,1,1,16848.0,Divert,Do_Not_Divert,-0.7107697598750001,Divert,Do_Not_Divert,-0.7107697598750001,Divert,Do_Not_Divert,-0.3129450858987667
PSU,207,Human_Single,Final-Exam-1,3,9,39812.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,5975.0,0.3,0.1,0.6,0.3,0.1,0.6,0.3,0.1,0.6,8970.0,0.35,0.25,0.4,0.12,0.04000000000000001,0.84,0.12,0.04000000000000001,0.84,11372.0,0.38,0.25,0.37,0.11999999999999997,0.04000000000000001,0.8400000000000001,0.417910447761194,0.22388059701492538,0.35820895522388063,5835.0,1,1,1,3572.0,Do_Not_Divert,Do_Not_Divert,-0.9575285077458564,Divert,Do_Not_Divert,-0.9091371637348066,Do_Not_Divert,Do_Not_Divert,-0.31587701506109317
PSU,207,Human_Single,Final-Exam-1,3,10,107788.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,16739.0,0.4,0.4,0.2,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,52829.0,0.495,0.495,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.27999999999999997,0.27999999999999997,0.44000000000000006,22433.0,0.5,0.45,0.05,0.27999999999999997,0.2799999999999999,0.44000000000000017,0.4242857142857143,0.5657142857142858,0.01,5008.0,2,1,1,3947.0,Divert,Do_Not_Divert,-1.9503354403225805,Divert,Divert,-1.3548387096774195,Do_Not_Divert,Divert,-1.25258013725
PSU,208,Human_Single,Final-Exam-1,3,1,132965.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,11108.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,22202.0,0.495,0.495,0.01,0.1,0.1,0.8,0.1,0.1,0.8,30374.0,0.396,0.594,0.01,0.09999999999999999,0.1,0.8,0.72,0.27,0.01,16240.0,1,1,1,20843.0,Do_Not_Divert,Divert,-0.665720592,Do_Not_Divert,Do_Not_Divert,-0.2569106726315791,Do_Not_Divert,Do_Not_Divert,-0.08274916000000003
PSU,208,Human_Single,Final-Exam-1,3,2,68783.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,8205.0,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,6849.0,0.4,0.4,0.2,0.12,0.12,0.76,0.12,0.12,0.76,14571.0,0.4,0.4,0.2,0.12,0.11999999999999997,0.76,0.24000000000000005,0.64,0.11999999999999988,6271.0,2,1,1,15366.0,Do_Not_Divert,Do_Not_Divert,-1.1554650325714284,Do_Not_Divert,Divert,-1.1102711805714285,Do_Not_Divert,Do_Not_Divert,-0.4332993872142856
PSU,208,Human_Single,Final-Exam-1,3,3,82823.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,6443.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,15991.0,0.4,0.4,0.2,0.06999999999999999,0.06999999999999999,0.86,0.06999999999999999,0.06999999999999999,0.86,12808.0,0.792,0.198,0.01,0.06999999999999998,0.06999999999999999,0.8600000000000001,0.64,0.24000000000000005,0.11999999999999988,8424.0,1,1,1,22293.0,Divert,Do_Not_Divert,-0.25946590304761896,Do_Not_Divert,Do_Not_Divert,-0.19273638838095236,Do_Not_Divert,Do_Not_Divert,-0.04407392833644858
PSU,208,Human_Single,Final-Exam-1,3,4,86223.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,14726.0,0.2,0.4,0.4,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,5367.0,0.4,0.4,0.2,0.08000000000000002,0.16000000000000003,0.76,0.08000000000000002,0.16000000000000003,0.76,10749.0,0.4,0.4,0.2,0.08,0.16000000000000003,0.76,0.64,0.24000000000000005,0.11999999999999988,6209.0,1,1,2,31731.0,Divert,Do_Not_Divert,-1.7512752028571428,Do_Not_Divert,Divert,-1.1463120257142858,Do_Not_Divert,Do_Not_Divert,-0.6441142351701784
PSU,208,Human_Single,Final-Exam-1,3,5,65880.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,6739.0,0.2,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.6,5725.0,0.4,0.4,0.2,0.08000000000000002,0.08000000000000002,0.84,0.08000000000000002,0.08000000000000002,0.84,14524.0,0.4,0.4,0.2,0.08000000000000002,0.08,0.84,0.24000000000000005,0.64,0.11999999999999988,5897.0,2,1,1,17223.0,Do_Not_Divert,Do_Not_Divert,-0.7576535199999999,Do_Not_Divert,Do_Not_Divert,-0.7576535199999999,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,208,Human_Single,Final-Exam-1,3,6,81106.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,6989.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.3,0.5,16256.0,0.4,0.4,0.2,0.08000000000000002,0.12,0.8,0.08000000000000002,0.12,0.8,17706.0,0.4,0.4,0.2,0.08,0.12,0.8,0.64,0.24000000000000005,0.11999999999999988,6396.0,1,1,2,22309.0,Divert,Do_Not_Divert,-1.1498708068571428,Do_Not_Divert,Do_Not_Divert,-0.6599848479999999,Do_Not_Divert,Do_Not_Divert,-0.22576956735379644
PSU,208,Human_Single,Final-Exam-1,3,7,98282.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,13151.0,0.4,0.2,0.4,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,5132.0,0.4,0.4,0.2,0.16000000000000003,0.08000000000000002,0.76,0.16000000000000003,0.08000000000000002,0.76,38251.0,0.2,0.6,0.2,0.11428571428571434,0.3428571428571428,0.5428571428571429,0.22222222222222227,0.6666666666666666,0.11111111111111116,5492.0,2,1,1,23323.0,Do_Not_Divert,Divert,-0.7457292043636363,Do_Not_Divert,Do_Not_Divert,-0.5240738807272728,Do_Not_Divert,Do_Not_Divert,-0.38530928130501285
PSU,208,Human_Single,Final-Exam-1,3,8,66953.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,9688.0,0.4,0.1,0.5,0.4,0.1,0.5,0.4,0.1,0.5,16580.0,0.693,0.297,0.01,0.27999999999999997,0.06999999999999999,0.65,0.27999999999999997,0.06999999999999999,0.65,8861.0,0.594,0.396,0.01,0.6999999999999998,0.029166666666666678,0.2708333333333335,0.86625,0.12375,0.01,4758.0,1,1,1,14274.0,Divert,Do_Not_Divert,-0.6840490922105265,Divert,Do_Not_Divert,-0.6840490922105265,Divert,Do_Not_Divert,-0.3129450858987667
PSU,208,Human_Single,Final-Exam-1,3,9,60997.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,7333.0,0.3,0.1,0.6,0.3,0.1,0.6,0.3,0.1,0.6,9110.0,0.4,0.4,0.2,0.12,0.04000000000000001,0.84,0.12,0.04000000000000001,0.84,14571.0,0.792,0.198,0.01,0.11999999999999997,0.04000000000000001,0.8400000000000001,0.64,0.24000000000000005,0.11999999999999988,4556.0,1,1,1,10795.0,Divert,Do_Not_Divert,-0.30038990266666665,Divert,Do_Not_Divert,-0.30038990266666665,Do_Not_Divert,Do_Not_Divert,-0.31587701506109317
PSU,208,Human_Single,Final-Exam-1,3,10,115630.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,7832.0,0.4,0.4,0.2,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,39312.0,0.495,0.495,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.27999999999999997,0.27999999999999997,0.44000000000000006,23089.0,0.4,0.4,0.2,0.2799999999999999,0.27999999999999997,0.44000000000000017,0.72,0.27,0.01,7395.0,1,1,1,11170.0,Divert,Divert,-1.4285714285714284,Do_Not_Divert,Divert,-1.3299005874285712,Do_Not_Divert,Divert,-1.2525801372499998
PSU,209,Human_Single,Final-Exam-1,3,1,190305.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,29625.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,28891.0,0.4,0.4,0.2,0.1,0.1,0.8,0.1,0.1,0.8,29562.0,0.5,0.2,0.3,0.09999999999999999,0.1,0.8,0.5853658536585366,0.27642276422764234,0.1382113821138211,24617.0,1,1,1,14274.0,Do_Not_Divert,Do_Not_Divert,-0.321862132888889,Do_Not_Divert,Do_Not_Divert,-0.321862132888889,Do_Not_Divert,Do_Not_Divert,-0.08274916000000003
PSU,209,Human_Single,Final-Exam-1,3,2,217167.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,15101.0,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.4,30295.0,0.396,0.594,0.01,0.12,0.12,0.76,0.12,0.12,0.76,33572.0,0.594,0.396,0.01,0.12,0.11999999999999997,0.76,0.2370422535211268,0.7529577464788733,0.01,13136.0,2,2,1,60184.0,Divert,Divert,-1.3157894736842106,Divert,Do_Not_Divert,-1.0859323120000002,Do_Not_Divert,Do_Not_Divert,-0.4332993872142856
PSU,209,Human_Single,Final-Exam-1,3,3,115409.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,10717.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,8782.0,0.2,0.2,0.6,0.06999999999999999,0.06999999999999999,0.86,0.06999999999999999,0.06999999999999999,0.86,33852.0,0.693,0.297,0.01,0.06999999999999999,0.06999999999999998,0.8600000000000001,0.1634615384615385,0.34615384615384615,0.4903846153846154,17020.0,2,1,1,8065.0,Do_Not_Divert,Do_Not_Divert,-0.1906330856202531,Do_Not_Divert,Do_Not_Divert,-0.1906330856202531,Do_Not_Divert,Do_Not_Divert,-0.044073928336448576
PSU,209,Human_Single,Final-Exam-1,3,4,137343.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,14586.0,0.2,0.4,0.4,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,26567.0,0.297,0.693,0.01,0.08000000000000002,0.16000000000000003,0.76,0.08000000000000002,0.16000000000000003,0.76,24399.0,0.198,0.792,0.01,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.12375,0.86625,0.01,20202.0,2,2,2,10171.0,Do_Not_Divert,Divert,-0.3100996233333333,Do_Not_Divert,Divert,-0.3100996233333333,Do_Not_Divert,Divert,-0.5101203175417299
PSU,209,Human_Single,Final-Exam-1,3,5,339846.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,7254.0,0.2,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.6,44600.0,0.3,0.3,0.4,0.08000000000000002,0.08000000000000002,0.84,0.08000000000000002,0.08000000000000002,0.84,24195.0,0.4,0.4,0.2,0.08000000000000002,0.08,0.84,0.22466960352422907,0.47577092511013214,0.29955947136563876,9501.0,2,1,1,6895.0,Do_Not_Divert,Do_Not_Divert,-0.7576535199999999,Do_Not_Divert,Do_Not_Divert,-0.7576535199999999,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,209,Human_Single,Final-Exam-1,3,6,156218.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,11996.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.3,0.5,61058.0,0.396,0.594,0.01,0.08000000000000002,0.12,0.8,0.08000000000000002,0.12,0.8,21341.0,0.396,0.594,0.01,0.08,0.12,0.8,0.5795121951219512,0.41048780487804876,0.01,13214.0,1,2,2,11201.0,Do_Not_Divert,Divert,-0.6916629776842106,Do_Not_Divert,Divert,-0.6916629776842106,Do_Not_Divert,Do_Not_Divert,-0.22576956735379644
